t_monotonic,left_distance_cm,left_status,right_distance_cm,right_status,sequence
507910.015000,103.0,Ok,46.0,Ok,19113
507910.062000,98.0,Ok,42.0,Ok,19114
507910.125000,100.0,Ok,46.0,Ok,19115
507910.171000,107.0,Ok,43.0,Ok,19116
507910.218000,102.0,Ok,46.0,Ok,19117
507910.250000,103.0,Ok,43.0,Ok,19118
507910.328000,107.0,Ok,43.0,Ok,19119
507910.375000,101.0,Ok,41.0,Ok,19120
507910.421000,100.0,Ok,41.0,Ok,19121
507910.468000,105.0,Ok,41.0,Ok,19122
507910.515000,104.0,Ok,42.0,Ok,19123
507910.562000,107.0,Ok,44.0,Ok,19124
507910.609000,104.0,Ok,38.0,Ok,19125
507910.671000,107.0,Ok,45.0,Ok,19126
507910.718000,102.0,Ok,39.0,Ok,19127
507910.765000,101.0,Ok,40.0,Ok,19128
507910.812000,107.0,Ok,39.0,Ok,19129
507910.859000,100.0,Ok,38.0,Ok,19130
507910.921000,101.0,Ok,38.0,Ok,19131
507910.968000,98.0,Ok,42.0,Ok,19132
507911.015000,98.0,Ok,45.0,Ok,19133
507911.062000,97.0,Ok,43.0,Ok,19134
507911.125000,101.0,Ok,42.0,Ok,19135
507911.171000,100.0,Ok,42.0,Ok,19136
507911.218000,97.0,Ok,40.0,Ok,19137
507911.265000,98.0,Ok,41.0,Ok,19138
507911.312000,96.0,Ok,41.0,Ok,19139
507911.375000,100.0,Ok,39.0,Ok,19140
507911.421000,99.0,Ok,40.0,Ok,19141
507911.468000,98.0,Ok,38.0,Ok,19142
507911.515000,97.0,Ok,36.0,Ok,19143
507911.562000,102.0,Ok,37.0,Ok,19144
507911.625000,101.0,Ok,36.0,Ok,19145
507911.671000,98.0,Ok,42.0,Ok,19146
507911.703000,102.0,Ok,41.0,Ok,19147
507911.765000,96.0,Ok,39.0,Ok,19148
507911.812000,104.0,Ok,42.0,Ok,19149
507911.875000,107.0,Ok,40.0,Ok,19150
507911.921000,101.0,Ok,41.0,Ok,19151
507911.968000,98.0,Ok,42.0,Ok,19152
507912.015000,102.0,Ok,41.0,Ok,19153
507912.078000,103.0,Ok,37.0,Ok,19154
507912.125000,102.0,Ok,42.0,Ok,19155
507912.156000,105.0,Ok,41.0,Ok,19156
507912.218000,100.0,Ok,37.0,Ok,19157
507912.250000,100.0,Ok,33.0,Ok,19158
507912.312000,104.0,Ok,40.0,Ok,19159
507912.359000,107.0,Ok,39.0,Ok,19160
507912.421000,106.0,Ok,34.0,Ok,19161
507912.468000,107.0,Ok,45.0,Ok,19162
507912.515000,101.0,Ok,39.0,Ok,19163
507912.562000,106.0,Ok,37.0,Ok,19164
507912.625000,106.0,Ok,42.0,Ok,19165
507912.671000,101.0,Ok,43.0,Ok,19166
507912.718000,107.0,Ok,43.0,Ok,19167
507912.765000,103.0,Ok,45.0,Ok,19168
507912.812000,105.0,Ok,44.0,Ok,19169
507912.875000,100.0,Ok,45.0,Ok,19170
507912.921000,101.0,Ok,42.0,Ok,19171
507912.968000,101.0,Ok,40.0,Ok,19172
507913.000000,105.0,Ok,44.0,Ok,19173
507913.078000,100.0,Ok,40.0,Ok,19174
507913.125000,103.0,Ok,41.0,Ok,19175
507913.171000,101.0,Ok,42.0,Ok,19176
507913.218000,101.0,Ok,40.0,Ok,19177
507913.265000,95.0,Ok,43.0,Ok,19178
507913.328000,105.0,Ok,40.0,Ok,19179
507913.375000,103.0,Ok,42.0,Ok,19180
507913.421000,99.0,Ok,42.0,Ok,19181
507913.468000,107.0,Ok,43.0,Ok,19182
507913.515000,100.0,Ok,43.0,Ok,19183
507913.562000,104.0,Ok,42.0,Ok,19184
507913.625000,106.0,Ok,42.0,Ok,19185
507913.671000,102.0,Ok,42.0,Ok,19186
507913.718000,106.0,Ok,34.0,Ok,19187
507913.765000,107.0,Ok,43.0,Ok,19188
507913.828000,98.0,Ok,42.0,Ok,19189
507913.875000,105.0,Ok,45.0,Ok,19190
507913.921000,103.0,Ok,38.0,Ok,19191
507914.000000,102.0,Ok,41.0,Ok,19192
507914.015000,102.0,Ok,43.0,Ok,19193
507914.078000,101.0,Ok,41.0,Ok,19194
507914.125000,101.0,Ok,41.0,Ok,19195
507914.171000,102.0,Ok,43.0,Ok,19196
507914.218000,101.0,Ok,39.0,Ok,19197
507914.265000,99.0,Ok,43.0,Ok,19198
507914.312000,99.0,Ok,40.0,Ok,19199
507914.359000,96.0,Ok,43.0,Ok,19200
507914.421000,96.0,Ok,42.0,Ok,19201
507914.468000,97.0,Ok,43.0,Ok,19202
507914.515000,100.0,Ok,43.0,Ok,19203
507914.578000,101.0,Ok,43.0,Ok,19204
507914.625000,107.0,Ok,42.0,Ok,19205
507914.671000,99.0,Ok,44.0,Ok,19206
507914.718000,99.0,Ok,44.0,Ok,19207
507914.765000,98.0,Ok,42.0,Ok,19208
507914.812000,96.0,Ok,40.0,Ok,19209
507914.875000,102.0,Ok,34.0,Ok,19210
507914.921000,100.0,Ok,44.0,Ok,19211
507914.953000,99.0,Ok,44.0,Ok,19212
507915.015000,103.0,Ok,38.0,Ok,19213
507915.078000,101.0,Ok,40.0,Ok,19214
507915.125000,99.0,Ok,42.0,Ok,19215
507915.171000,97.0,Ok,42.0,Ok,19216
507915.218000,100.0,Ok,39.0,Ok,19217
507915.265000,101.0,Ok,44.0,Ok,19218
507915.390000,98.0,Ok,44.0,Ok,19219
507915.406000,104.0,Ok,45.0,Ok,19220
507915.421000,100.0,Ok,48.0,Ok,19221
507915.468000,99.0,Ok,46.0,Ok,19222
507915.515000,106.0,Ok,44.0,Ok,19223
507915.562000,104.0,Ok,44.0,Ok,19224
507915.625000,105.0,Ok,40.0,Ok,19225
507915.671000,104.0,Ok,42.0,Ok,19226
507915.703000,98.0,Ok,43.0,Ok,19227
507915.765000,99.0,Ok,43.0,Ok,19228
507915.812000,101.0,Ok,42.0,Ok,19229
507915.875000,106.0,Ok,39.0,Ok,19230
507915.921000,104.0,Ok,45.0,Ok,19231
507915.968000,96.0,Ok,45.0,Ok,19232
507916.015000,96.0,Ok,45.0,Ok,19233
507916.062000,99.0,Ok,40.0,Ok,19234
507916.125000,97.0,Ok,43.0,Ok,19235
507916.171000,100.0,Ok,40.0,Ok,19236
507916.218000,97.0,Ok,41.0,Ok,19237
507916.265000,98.0,Ok,37.0,Ok,19238
507916.312000,107.0,Ok,39.0,Ok,19239
507916.375000,102.0,Ok,38.0,Ok,19240
507916.421000,102.0,Ok,44.0,Ok,19241
507916.468000,95.0,Ok,42.0,Ok,19242
507916.515000,98.0,Ok,39.0,Ok,19243
507916.562000,101.0,Ok,39.0,Ok,19244
507916.625000,97.0,Ok,42.0,Ok,19245
507916.671000,99.0,Ok,43.0,Ok,19246
507916.734000,98.0,Ok,45.0,Ok,19247
507916.765000,99.0,Ok,41.0,Ok,19248
507916.828000,101.0,Ok,37.0,Ok,19249
507916.859000,99.0,Ok,41.0,Ok,19250
507916.921000,97.0,Ok,39.0,Ok,19251
507916.968000,96.0,Ok,46.0,Ok,19252
507917.015000,99.0,Ok,41.0,Ok,19253
507917.078000,101.0,Ok,40.0,Ok,19254
507917.125000,97.0,Ok,36.0,Ok,19255
507917.171000,99.0,Ok,45.0,Ok,19256
507917.234000,99.0,Ok,39.0,Ok,19257
507917.265000,98.0,Ok,44.0,Ok,19258
507917.312000,98.0,Ok,47.0,Ok,19259
507917.359000,98.0,Ok,39.0,Ok,19260
507917.421000,97.0,Ok,41.0,Ok,19261
507917.468000,98.0,Ok,40.0,Ok,19262
507917.515000,96.0,Ok,40.0,Ok,19263
507917.562000,96.0,Ok,42.0,Ok,19264
507917.625000,96.0,Ok,42.0,Ok,19265
507917.671000,97.0,Ok,41.0,Ok,19266
507917.703000,99.0,Ok,40.0,Ok,19267
507917.765000,96.0,Ok,42.0,Ok,19268
507917.812000,98.0,Ok,40.0,Ok,19269
507917.875000,95.0,Ok,40.0,Ok,19270
507917.921000,99.0,Ok,41.0,Ok,19271
507917.968000,99.0,Ok,41.0,Ok,19272
507918.015000,101.0,Ok,41.0,Ok,19273
507918.093000,99.0,Ok,40.0,Ok,19274
507918.125000,101.0,Ok,39.0,Ok,19275
507918.171000,98.0,Ok,40.0,Ok,19276
507918.218000,101.0,Ok,44.0,Ok,19277
507918.265000,104.0,Ok,43.0,Ok,19278
507918.328000,103.0,Ok,43.0,Ok,19279
507918.375000,101.0,Ok,41.0,Ok,19280
507918.421000,104.0,Ok,39.0,Ok,19281
507918.468000,98.0,Ok,41.0,Ok,19282
507918.515000,100.0,Ok,42.0,Ok,19283
507918.562000,105.0,Ok,43.0,Ok,19284
507918.625000,107.0,Ok,42.0,Ok,19285
507918.671000,99.0,Ok,40.0,Ok,19286
507918.718000,100.0,Ok,39.0,Ok,19287
507918.765000,100.0,Ok,41.0,Ok,19288
507918.812000,96.0,Ok,40.0,Ok,19289
507918.859000,106.0,Ok,37.0,Ok,19290
507918.921000,107.0,Ok,43.0,Ok,19291
507918.968000,99.0,Ok,43.0,Ok,19292
507919.015000,102.0,Ok,46.0,Ok,19293
507919.062000,98.0,Ok,39.0,Ok,19294
507919.125000,95.0,Ok,40.0,Ok,19295
507919.171000,100.0,Ok,43.0,Ok,19296
507919.218000,97.0,Ok,39.0,Ok,19297
507919.265000,100.0,Ok,39.0,Ok,19298
507919.312000,101.0,Ok,36.0,Ok,19299
507919.359000,101.0,Ok,40.0,Ok,19300
507919.437000,95.0,Ok,40.0,Ok,19301
507919.468000,97.0,Ok,38.0,Ok,19302
507919.515000,98.0,Ok,46.0,Ok,19303
507919.562000,97.0,Ok,45.0,Ok,19304
507919.625000,95.0,Ok,46.0,Ok,19305
507919.671000,97.0,Ok,44.0,Ok,19306
507919.718000,100.0,Ok,45.0,Ok,19307
507919.765000,98.0,Ok,46.0,Ok,19308
507919.812000,102.0,Ok,37.0,Ok,19309
507919.875000,105.0,Ok,43.0,Ok,19310
507919.906000,109.0,Ok,45.0,Ok,19311
507919.968000,108.0,Ok,40.0,Ok,19312
507920.015000,104.0,Ok,42.0,Ok,19313
507920.078000,105.0,Ok,46.0,Ok,19314
507920.125000,103.0,Ok,46.0,Ok,19315
507920.171000,104.0,Ok,45.0,Ok,19316
507920.218000,107.0,Ok,42.0,Ok,19317
507920.265000,107.0,Ok,37.0,Ok,19318
507920.312000,107.0,Ok,39.0,Ok,19319
507920.375000,106.0,Ok,40.0,Ok,19320
507920.421000,100.0,Ok,43.0,Ok,19321
507920.468000,108.0,Ok,45.0,Ok,19322
507920.515000,101.0,Ok,39.0,Ok,19323
507920.562000,104.0,Ok,43.0,Ok,19324
507920.625000,99.0,Ok,44.0,Ok,19325
507920.671000,100.0,Ok,42.0,Ok,19326
507920.718000,102.0,Ok,44.0,Ok,19327
507920.765000,102.0,Ok,46.0,Ok,19328
507920.812000,105.0,Ok,44.0,Ok,19329
507920.875000,100.0,Ok,43.0,Ok,19330
507920.921000,100.0,Ok,39.0,Ok,19331
507920.968000,99.0,Ok,40.0,Ok,19332
507921.015000,102.0,Ok,35.0,Ok,19333
507921.062000,103.0,Ok,40.0,Ok,19334
507921.125000,103.0,Ok,45.0,Ok,19335
507921.171000,97.0,Ok,43.0,Ok,19336
507921.218000,100.0,Ok,41.0,Ok,19337
507921.265000,97.0,Ok,38.0,Ok,19338
507921.328000,102.0,Ok,41.0,Ok,19339
507921.375000,102.0,Ok,42.0,Ok,19340
507921.421000,98.0,Ok,38.0,Ok,19341
507921.468000,102.0,Ok,40.0,Ok,19342
507921.515000,99.0,Ok,40.0,Ok,19343
507921.562000,100.0,Ok,39.0,Ok,19344
507921.625000,99.0,Ok,39.0,Ok,19345
507921.671000,101.0,Ok,40.0,Ok,19346
507921.703000,102.0,Ok,41.0,Ok,19347
507921.765000,103.0,Ok,43.0,Ok,19348
507921.812000,100.0,Ok,42.0,Ok,19349
507921.875000,101.0,Ok,41.0,Ok,19350
507921.921000,101.0,Ok,42.0,Ok,19351
507921.968000,97.0,Ok,41.0,Ok,19352
507922.015000,99.0,Ok,41.0,Ok,19353
507922.078000,99.0,Ok,40.0,Ok,19354
507922.125000,98.0,Ok,41.0,Ok,19355
507922.171000,101.0,Ok,39.0,Ok,19356
507922.203000,99.0,Ok,39.0,Ok,19357
507922.265000,98.0,Ok,39.0,Ok,19358
507922.312000,99.0,Ok,39.0,Ok,19359
507922.375000,100.0,Ok,39.0,Ok,19360
507922.421000,97.0,Ok,41.0,Ok,19361
507922.468000,99.0,Ok,41.0,Ok,19362
507922.515000,101.0,Ok,40.0,Ok,19363
507922.562000,100.0,Ok,41.0,Ok,19364
507922.625000,98.0,Ok,43.0,Ok,19365
507922.656000,97.0,Ok,41.0,Ok,19366
507922.718000,104.0,Ok,43.0,Ok,19367
507922.765000,102.0,Ok,41.0,Ok,19368
507922.812000,101.0,Ok,40.0,Ok,19369
507922.875000,100.0,Ok,42.0,Ok,19370
507922.921000,101.0,Ok,38.0,Ok,19371
507922.968000,101.0,Ok,40.0,Ok,19372
507923.015000,99.0,Ok,40.0,Ok,19373
507923.062000,96.0,Ok,40.0,Ok,19374
507923.125000,97.0,Ok,39.0,Ok,19375
507923.171000,99.0,Ok,39.0,Ok,19376
507923.218000,101.0,Ok,37.0,Ok,19377
507923.265000,101.0,Ok,44.0,Ok,19378
507923.312000,98.0,Ok,39.0,Ok,19379
507923.375000,107.0,Ok,38.0,Ok,19380
507923.421000,102.0,Ok,41.0,Ok,19381
507923.468000,101.0,Ok,38.0,Ok,19382
507923.515000,100.0,Ok,39.0,Ok,19383
507923.578000,103.0,Ok,40.0,Ok,19384
507923.609000,99.0,Ok,44.0,Ok,19385
507923.671000,96.0,Ok,41.0,Ok,19386
507923.703000,100.0,Ok,39.0,Ok,19387
507923.765000,100.0,Ok,41.0,Ok,19388
507923.812000,104.0,Ok,43.0,Ok,19389
507923.875000,100.0,Ok,47.0,Ok,19390
507923.921000,103.0,Ok,40.0,Ok,19391
507923.968000,100.0,Ok,44.0,Ok,19392
507924.015000,102.0,Ok,48.0,Ok,19393
507924.062000,103.0,Ok,45.0,Ok,19394
507924.109000,100.0,Ok,53.0,Ok,19395
507924.171000,100.0,Ok,44.0,Ok,19396
507924.218000,100.0,Ok,45.0,Ok,19397
507924.265000,99.0,Ok,44.0,Ok,19398
507924.312000,99.0,Ok,43.0,Ok,19399
507924.359000,105.0,Ok,44.0,Ok,19400
507924.406000,99.0,Ok,43.0,Ok,19401
507924.468000,104.0,Ok,52.0,Ok,19402
507924.515000,99.0,Ok,54.0,Ok,19403
507924.562000,100.0,Ok,54.0,Ok,19404
507924.625000,102.0,Ok,56.0,Ok,19405
507924.656000,100.0,Ok,58.0,Ok,19406
507924.718000,98.0,Ok,57.0,Ok,19407
507924.765000,99.0,Ok,60.0,Ok,19408
507924.812000,98.0,Ok,57.0,Ok,19409
507924.859000,101.0,Ok,61.0,Ok,19410
507924.906000,106.0,Ok,61.0,Ok,19411
507924.953000,98.0,Ok,65.0,Ok,19412
507925.015000,97.0,Ok,67.0,Ok,19413
507925.062000,104.0,Ok,60.0,Ok,19414
507925.125000,102.0,Ok,70.0,Ok,19415
507925.171000,101.0,Ok,69.0,Ok,19416
507925.218000,99.0,Ok,61.0,Ok,19417
507925.265000,98.0,Ok,71.0,Ok,19418
507925.312000,101.0,Ok,69.0,Ok,19419
507925.375000,97.0,Ok,70.0,Ok,19420
507925.406000,99.0,Ok,62.0,Ok,19421
507925.468000,98.0,Ok,71.0,Ok,19422
507925.515000,101.0,Ok,74.0,Ok,19423
507925.562000,99.0,Ok,80.0,Ok,19424
507925.625000,100.0,Ok,71.0,Ok,19425
507925.671000,103.0,Ok,77.0,Ok,19426
507925.718000,102.0,Ok,71.0,Ok,19427
507925.765000,104.0,Ok,73.0,Ok,19428
507925.812000,104.0,Ok,74.0,Ok,19429
507925.859000,99.0,Ok,72.0,Ok,19430
507925.921000,98.0,Ok,69.0,Ok,19431
507925.968000,101.0,Ok,70.0,Ok,19432
507926.015000,106.0,Ok,70.0,Ok,19433
507926.062000,98.0,Ok,77.0,Ok,19434
507926.125000,99.0,Ok,71.0,Ok,19435
507926.171000,109.0,Ok,69.0,Ok,19436
507926.218000,104.0,Ok,79.0,Ok,19437
507926.265000,101.0,Ok,78.0,Ok,19438
507926.328000,104.0,Ok,84.0,Ok,19439
507926.359000,97.0,Ok,77.0,Ok,19440
507926.421000,97.0,Ok,76.0,Ok,19441
507926.468000,104.0,Ok,85.0,Ok,19442
507926.515000,103.0,Ok,80.0,Ok,19443
507926.562000,97.0,Ok,83.0,Ok,19444
507926.625000,97.0,Ok,84.0,Ok,19445
507926.671000,98.0,Ok,91.0,Ok,19446
507926.718000,98.0,Ok,91.0,Ok,19447
507926.765000,102.0,Ok,88.0,Ok,19448
507926.812000,101.0,Ok,92.0,Ok,19449
507926.859000,95.0,Ok,89.0,Ok,19450
507926.921000,95.0,Ok,84.0,Ok,19451
507926.968000,87.0,Ok,90.0,Ok,19452
507927.015000,78.0,Ok,85.0,Ok,19453
507927.062000,68.0,Ok,92.0,Ok,19454
507927.109000,68.0,Ok,95.0,Ok,19455
507927.171000,65.0,Ok,91.0,Ok,19456
507927.218000,61.0,Ok,94.0,Ok,19457
507927.265000,60.0,Ok,95.0,Ok,19458
507927.328000,57.0,Ok,97.0,Ok,19459
507927.375000,53.0,Ok,92.0,Ok,19460
507927.421000,48.0,Ok,95.0,Ok,19461
507927.468000,40.0,Ok,94.0,Ok,19462
507927.515000,46.0,Ok,92.0,Ok,19463
507927.562000,37.0,Ok,91.0,Ok,19464
507927.625000,39.0,Ok,88.0,Ok,19465
507927.656000,38.0,Ok,73.0,Ok,19466
507927.718000,36.0,Ok,74.0,Ok,19467
507927.765000,39.0,Ok,63.0,Ok,19468
507927.812000,39.0,Ok,64.0,Ok,19469
507927.875000,35.0,Ok,54.0,Ok,19470
507927.921000,35.0,Ok,57.0,Ok,19471
507927.968000,36.0,Ok,57.0,Ok,19472
507928.015000,39.0,Ok,54.0,Ok,19473
507928.062000,36.0,Ok,51.0,Ok,19474
507928.109000,40.0,Ok,49.0,Ok,19475
507928.156000,41.0,Ok,46.0,Ok,19476
507928.203000,40.0,Ok,48.0,Ok,19477
507928.265000,42.0,Ok,45.0,Ok,19478
507928.312000,35.0,Ok,45.0,Ok,19479
507928.375000,36.0,Ok,45.0,Ok,19480
507928.421000,40.0,Ok,40.0,Ok,19481
507928.468000,46.0,Ok,44.0,Ok,19482
507928.515000,35.0,Ok,44.0,Ok,19483
507928.578000,34.0,Ok,46.0,Ok,19484
507928.625000,34.0,Ok,48.0,Ok,19485
507928.671000,38.0,Ok,41.0,Ok,19486
507928.718000,36.0,Ok,41.0,Ok,19487
507928.765000,39.0,Ok,42.0,Ok,19488
507928.828000,35.0,Ok,42.0,Ok,19489
507928.875000,39.0,Ok,47.0,Ok,19490
507928.921000,37.0,Ok,48.0,Ok,19491
507928.984000,41.0,Ok,61.0,Ok,19492
507929.015000,39.0,Ok,61.0,Ok,19493
507929.062000,39.0,Ok,57.0,Ok,19494
507929.109000,89.0,Ok,58.0,Ok,19495
507929.156000,71.0,Ok,30.0,Ok,19496
507929.218000,55.0,Ok,62.0,Ok,19497
507929.265000,69.0,Ok,55.0,Ok,19498
507929.328000,47.0,Ok,56.0,Ok,19499
507929.375000,60.0,Ok,37.0,Ok,19500
507929.421000,20.0,Ok,61.0,Ok,19501
507929.468000,24.0,Ok,41.0,Ok,19502
507929.515000,102.0,Ok,35.0,Ok,19503
507929.562000,91.0,Ok,45.0,Ok,19504
507929.609000,93.0,Ok,59.0,Ok,19505
507929.671000,75.0,Ok,46.0,Ok,19506
507929.718000,108.0,Ok,45.0,Ok,19507
507929.765000,66.0,Ok,54.0,Ok,19508
507929.812000,30.0,Ok,54.0,Ok,19509
507929.859000,30.0,Ok,65.0,Ok,19510
507929.906000,47.0,Ok,58.0,Ok,19511
507929.953000,42.0,Ok,74.0,Ok,19512
507930.015000,44.0,Ok,88.0,Ok,19513
507930.062000,45.0,Ok,68.0,Ok,19514
507930.109000,43.0,Ok,73.0,Ok,19515
507930.171000,51.0,Ok,20.0,Ok,19516
507930.218000,52.0,Ok,89.0,Ok,19517
507930.265000,44.0,Ok,75.0,Ok,19518
507930.312000,45.0,Ok,70.0,Ok,19519
507930.375000,56.0,Ok,61.0,Ok,19520
507930.421000,60.0,Ok,41.0,Ok,19521
507930.468000,64.0,Ok,53.0,Ok,19522
507930.515000,71.0,Ok,56.0,Ok,19523
507930.562000,55.0,Ok,44.0,Ok,19524
507930.625000,41.0,Ok,41.0,Ok,19525
507930.671000,42.0,Ok,41.0,Ok,19526
507930.718000,41.0,Ok,41.0,Ok,19527
507930.765000,59.0,Ok,54.0,Ok,19528
507930.812000,58.0,Ok,44.0,Ok,19529
507930.875000,58.0,Ok,60.0,Ok,19530
507930.921000,54.0,Ok,54.0,Ok,19531
507930.968000,49.0,Ok,52.0,Ok,19532
507931.015000,51.0,Ok,54.0,Ok,19533
507931.062000,46.0,Ok,52.0,Ok,19534
507931.125000,42.0,Ok,51.0,Ok,19535
507931.171000,56.0,Ok,49.0,Ok,19536
507931.218000,60.0,Ok,51.0,Ok,19537
507931.265000,47.0,Ok,56.0,Ok,19538
507931.312000,43.0,Ok,62.0,Ok,19539
507931.375000,48.0,Ok,43.0,Ok,19540
507931.421000,50.0,Ok,59.0,Ok,19541
507931.468000,55.0,Ok,65.0,Ok,19542
507931.515000,59.0,Ok,61.0,Ok,19543
507931.562000,56.0,Ok,61.0,Ok,19544
507931.609000,47.0,Ok,49.0,Ok,19545
507931.656000,53.0,Ok,53.0,Ok,19546
507931.796000,56.0,Ok,62.0,Ok,19547
507931.796000,59.0,Ok,59.0,Ok,19548
507931.812000,46.0,Ok,56.0,Ok,19549
507931.875000,48.0,Ok,51.0,Ok,19550
507931.906000,53.0,Ok,47.0,Ok,19551
507931.968000,59.0,Ok,59.0,Ok,19552
507932.015000,52.0,Ok,62.0,Ok,19553
507932.062000,49.0,Ok,62.0,Ok,19554
507932.125000,61.0,Ok,59.0,Ok,19555
507932.171000,58.0,Ok,47.0,Ok,19556
507932.218000,47.0,Ok,58.0,Ok,19557
507932.265000,52.0,Ok,58.0,Ok,19558
507932.312000,61.0,Ok,54.0,Ok,19559
507932.375000,64.0,Ok,53.0,Ok,19560
507932.421000,69.0,Ok,53.0,Ok,19561
507932.468000,68.0,Ok,49.0,Ok,19562
507932.515000,64.0,Ok,56.0,Ok,19563
507932.562000,59.0,Ok,53.0,Ok,19564
507932.609000,59.0,Ok,52.0,Ok,19565
507932.671000,58.0,Ok,45.0,Ok,19566
507932.718000,67.0,Ok,46.0,Ok,19567
507932.765000,64.0,Ok,40.0,Ok,19568
507932.812000,54.0,Ok,41.0,Ok,19569
507932.875000,54.0,Ok,41.0,Ok,19570
507932.921000,51.0,Ok,44.0,Ok,19571
507932.968000,48.0,Ok,53.0,Ok,19572
507933.015000,52.0,Ok,53.0,Ok,19573
507933.078000,48.0,Ok,52.0,Ok,19574
507933.125000,53.0,Ok,54.0,Ok,19575
507933.171000,55.0,Ok,52.0,Ok,19576
507933.218000,61.0,Ok,55.0,Ok,19577
507933.265000,66.0,Ok,54.0,Ok,19578
507933.312000,68.0,Ok,55.0,Ok,19579
507933.375000,77.0,Ok,54.0,Ok,19580
507933.421000,87.0,Ok,49.0,Ok,19581
507933.468000,76.0,Ok,52.0,Ok,19582
507933.515000,93.0,Ok,55.0,Ok,19583
507933.562000,75.0,Ok,55.0,Ok,19584
507933.609000,64.0,Ok,57.0,Ok,19585
507933.656000,61.0,Ok,54.0,Ok,19586
507933.718000,66.0,Ok,56.0,Ok,19587
507933.765000,64.0,Ok,58.0,Ok,19588
507933.812000,53.0,Ok,46.0,Ok,19589
507933.875000,42.0,Ok,45.0,Ok,19590
507933.921000,41.0,Ok,45.0,Ok,19591
507933.968000,39.0,Ok,48.0,Ok,19592
507934.015000,39.0,Ok,46.0,Ok,19593
507934.062000,40.0,Ok,57.0,Ok,19594
507934.125000,52.0,Ok,56.0,Ok,19595
507934.171000,58.0,Ok,55.0,Ok,19596
507934.203000,59.0,Ok,55.0,Ok,19597
507934.265000,56.0,Ok,49.0,Ok,19598
507934.312000,59.0,Ok,52.0,Ok,19599
507934.375000,66.0,Ok,59.0,Ok,19600
507934.437000,64.0,Ok,56.0,Ok,19601
507934.468000,64.0,Ok,56.0,Ok,19602
507934.515000,63.0,Ok,50.0,Ok,19603
507934.562000,63.0,Ok,57.0,Ok,19604
507934.609000,68.0,Ok,58.0,Ok,19605
507934.656000,69.0,Ok,60.0,Ok,19606
507934.718000,62.0,Ok,62.0,Ok,19607
507934.765000,61.0,Ok,57.0,Ok,19608
507934.812000,59.0,Ok,61.0,Ok,19609
507934.875000,64.0,Ok,60.0,Ok,19610
507934.906000,62.0,Ok,58.0,Ok,19611
507934.968000,63.0,Ok,56.0,Ok,19612
507935.015000,59.0,Ok,48.0,Ok,19613
507935.062000,65.0,Ok,43.0,Ok,19614
507935.109000,62.0,Ok,57.0,Ok,19615
507935.171000,62.0,Ok,56.0,Ok,19616
507935.218000,60.0,Ok,57.0,Ok,19617
507935.265000,63.0,Ok,60.0,Ok,19618
507935.312000,65.0,Ok,61.0,Ok,19619
507935.375000,67.0,Ok,60.0,Ok,19620
507935.406000,55.0,Ok,51.0,Ok,19621
507935.468000,53.0,Ok,51.0,Ok,19622
507935.515000,48.0,Ok,62.0,Ok,19623
507935.578000,46.0,Ok,60.0,Ok,19624
507935.625000,47.0,Ok,60.0,Ok,19625
507935.671000,51.0,Ok,64.0,Ok,19626
507935.718000,53.0,Ok,49.0,Ok,19627
507935.796000,53.0,Ok,61.0,Ok,19628
507935.812000,48.0,Ok,61.0,Ok,19629
507935.875000,61.0,Ok,65.0,Ok,19630
507935.921000,62.0,Ok,61.0,Ok,19631
507935.968000,59.0,Ok,64.0,Ok,19632
507936.015000,60.0,Ok,47.0,Ok,19633
507936.062000,68.0,Ok,55.0,Ok,19634
507936.109000,70.0,Ok,58.0,Ok,19635
507936.171000,71.0,Ok,58.0,Ok,19636
507936.218000,64.0,Ok,57.0,Ok,19637
507936.265000,69.0,Ok,58.0,Ok,19638
507936.312000,61.0,Ok,59.0,Ok,19639
507936.375000,63.0,Ok,61.0,Ok,19640
507936.421000,62.0,Ok,60.0,Ok,19641
507936.468000,61.0,Ok,61.0,Ok,19642
507936.515000,64.0,Ok,52.0,Ok,19643
507936.562000,71.0,Ok,54.0,Ok,19644
507936.609000,64.0,Ok,50.0,Ok,19645
507936.671000,64.0,Ok,58.0,Ok,19646
507936.718000,66.0,Ok,60.0,Ok,19647
507936.765000,72.0,Ok,59.0,Ok,19648
507936.812000,77.0,Ok,47.0,Ok,19649
507936.875000,64.0,Ok,61.0,Ok,19650
507936.921000,63.0,Ok,62.0,Ok,19651
507936.968000,54.0,Ok,63.0,Ok,19652
507937.015000,49.0,Ok,59.0,Ok,19653
507937.062000,48.0,Ok,53.0,Ok,19654
507937.125000,55.0,Ok,56.0,Ok,19655
507937.171000,59.0,Ok,47.0,Ok,19656
507937.218000,52.0,Ok,54.0,Ok,19657
507937.265000,53.0,Ok,65.0,Ok,19658
507937.312000,58.0,Ok,69.0,Ok,19659
507937.375000,55.0,Ok,67.0,Ok,19660
507937.421000,53.0,Ok,58.0,Ok,19661
507937.468000,54.0,Ok,71.0,Ok,19662
507937.515000,49.0,Ok,69.0,Ok,19663
507937.562000,53.0,Ok,54.0,Ok,19664
507937.609000,63.0,Ok,65.0,Ok,19665
507937.656000,61.0,Ok,61.0,Ok,19666
507937.718000,58.0,Ok,59.0,Ok,19667
507937.765000,64.0,Ok,55.0,Ok,19668
507937.812000,60.0,Ok,57.0,Ok,19669
507937.859000,59.0,Ok,54.0,Ok,19670
